ApplauseRate,ReviewNum,Level,FlavorScore,EnvironmentScore,ServiceScore,5StarReviewNum,High-qualityMerchant,PopularArea,PictureNum,ParkingNum,ParkingInfo,GroupPurchase,Promotion,AdvanceReservation,TakeOut,PerConsumption,BusinessDay
54.55,66,3.5,7.4,7.7,7.3,36,1,0,52,0,0,1,0,0,1,64,52
55.45,220,4,8,7.7,7.3,122,1,0,63,0,0,1,0,0,0,40,1075
46.77,201,4,7.8,7.6,7.6,94,0,1,77,0,0,0,0,0,1,67,561
48.47,2336,4,7.7,6.3,6.9,967,0,1,290,80,1,0,0,0,0,42,2592
30.01,2286,3.5,7,7.6,7.2,686,0,1,420,13,1,1,0,0,0,159,1899
23.08,104,3.5,7.2,7.4,6.7,24,0,1,91,0,0,1,0,0,1,44,168
34.75,141,3.5,7.9,7.5,7.5,49,0,0,70,0,0,1,0,0,1,56,408
34.64,1227,3.5,7.1,7.7,7.1,425,0,1,476,4,1,1,1,0,1,82,793
42.28,596,3,6.9,7.3,7,252,0,1,380,1,1,1,0,0,0,92,290
40.91,66,3.5,7.1,7.3,7.2,27,0,0,52,0,0,1,0,1,1,75,227
34.41,1148,3.5,7.2,7.3,7,395,0,1,492,5,1,0,0,0,0,72,1134
40.05,3049,3.5,7.7,7.7,7.3,1221,0,1,247,5,1,1,0,0,1,79,1713
44.36,133,3.5,7.4,7.8,7.9,59,0,1,49,0,0,1,0,0,1,79,335
32.06,262,3.5,7.1,7.1,7.3,84,0,1,186,0,0,1,0,0,0,89,0
64.53,234,3.5,6.9,8.4,7.6,151,1,0,159,0,0,1,0,0,0,70,171
53.37,386,4,7.9,7.5,8,206,1,1,166,5,1,1,0,0,1,95,1099
51.43,35,4,8.1,8.4,8,18,1,1,27,0,0,0,0,0,1,51,134
20.18,114,3.5,7,8.1,7,23,0,0,72,0,0,0,0,0,0,86,312
54.52,2489,3.5,7.5,7.6,7.3,1357,1,1,643,5,1,1,0,0,0,86,1613
34.87,152,3.5,7.6,7.5,7.5,53,0,0,70,0,0,0,0,0,1,69,422
39.76,83,4,7.6,8.4,8.5,33,0,1,52,0,0,0,0,0,1,38,397
41.37,527,3.5,7.7,7.3,7,218,0,1,168,1,1,1,0,0,1,47,837
54.06,775,4,7.8,7.6,7.7,419,1,1,185,0,0,1,0,0,1,56,753
36.9,767,3.5,6.9,7.4,7.2,283,0,0,360,1,1,1,0,0,1,55,711
44.48,299,4,8.2,8.1,7.7,133,0,0,227,0,0,1,0,0,0,63,483
50.13,389,3.5,7.1,7.5,7.3,195,1,0,139,0,0,1,0,0,1,60,555
44.58,987,3.5,7.6,7,7.1,440,0,0,205,1,1,1,0,1,1,54,1414
32.35,1499,3,7.3,6.1,6.3,485,0,1,412,1,1,0,0,0,1,107,1151
38.24,315,3.5,7.4,7.4,7,117,0,0,118,3,1,1,0,0,1,39,2951
50,242,4,7.9,8,7.7,121,1,1,121,0,0,1,0,0,1,57,468
42.18,3146,4,7.6,7.8,7.7,1327,0,0,306,14,1,1,0,0,0,90,2378
73,663,3.5,7.7,8.2,7.9,484,1,1,431,0,0,1,0,0,1,75,484
61.17,649,3.5,7.5,7.6,7.6,397,1,0,248,0,0,0,0,0,0,67,415
59.15,71,4,7.5,8.6,8.4,42,1,0,32,0,0,1,0,0,1,57,277
58.57,70,3.5,7.6,7.5,7.3,41,1,0,33,0,0,1,0,0,1,48,247
70.53,380,4,8.1,8.3,8.1,268,1,0,245,1,1,0,0,0,1,84,622
41.38,969,3.5,7.6,7,7.5,401,0,1,95,1,1,1,0,0,1,39,1540
48.33,360,4,7.7,8.1,7.8,174,0,0,114,0,0,1,0,0,0,75,716
47.75,578,4,7.9,7.5,7.6,276,0,1,186,0,0,1,0,0,1,147,2240
55.29,913,4,8.4,7.8,8.1,502,1,1,117,3,1,0,0,0,1,48,2128
61.74,230,3.5,7.5,7.4,7.4,142,1,0,174,0,0,0,0,0,1,82,175
50.98,51,4,7.6,7.9,8.2,26,1,0,41,0,0,1,0,0,1,80,164
73.91,184,3.5,7.5,7.9,7.3,136,1,0,127,0,0,0,1,0,0,70,331
43.25,1660,3.5,7.8,8,7.7,718,0,1,172,2,1,1,0,0,1,82,1498
33.68,1099,3.5,7.4,6.8,7,361,0,0,86,17,1,1,0,0,1,66,2688
57.76,1553,3.5,7.5,7.3,7.3,897,1,1,275,5,1,0,0,1,1,105,1583
31.67,120,3.5,7.4,6.8,6.6,38,0,1,54,0,0,1,0,0,1,42,505
53,383,4,7.7,8.1,7.8,203,1,1,67,2,1,0,0,0,0,61,1455
80.5,1595,3,6.8,6.9,7.1,1284,1,1,1142,0,0,1,1,0,1,63,344
42.86,3199,3.5,7.6,7.6,7.4,1371,0,1,271,10,1,1,0,0,1,80,1781
48.29,613,4,8,7.7,7.8,296,0,1,257,0,0,0,0,0,1,126,736
54.95,111,3.5,7.4,7.4,7.5,61,1,1,63,0,0,0,0,0,0,93,698
71.59,88,4,8.3,7.3,7.9,63,1,0,24,0,0,1,0,0,1,61,621
40,55,3.5,6.6,7.4,6.9,22,0,0,36,0,0,1,0,1,1,95,126
33.09,136,3.5,7.5,7.3,7.3,45,0,1,105,0,0,1,0,0,1,44,269
39.5,2899,3.5,7.4,7.6,6.9,1145,0,1,233,4,1,1,0,0,1,81,1407
86.59,246,4,7.9,7.5,7.5,213,1,1,123,0,0,0,0,0,1,48,610
29.32,133,3.5,7.1,7.4,7.1,39,0,0,97,0,0,0,0,0,0,71,350
65.12,410,3.5,7,7.1,7.1,267,1,1,171,0,0,0,0,0,1,41,720
22.37,439,3.5,7.6,6.7,6.9,98,0,0,184,4,1,0,0,0,1,63,2379
47.96,98,4,7.9,7.6,7.7,47,0,0,43,1,1,1,0,0,1,49,648
46.89,241,4,7.9,7.5,7.4,113,0,1,78,0,0,1,1,1,0,54,777
36.05,86,3.5,7.1,7.3,6.9,31,0,0,57,0,0,0,0,0,1,90,171
50,100,3.5,7.4,7.6,7.4,50,1,0,52,0,0,0,0,0,1,58,959
50.63,158,3.5,7.6,7.7,7.5,80,1,0,79,0,0,1,0,0,1,58,370
24.18,273,3,7.1,6.7,6.3,66,0,0,191,1,1,1,0,0,1,93,264
82.95,88,3.5,7.1,7.2,7.2,73,1,0,30,0,0,1,0,0,1,37,524
39.86,142,3.5,7,7.4,7.6,57,0,1,43,0,0,1,0,0,1,61,590
84.1,346,4,7.9,7.7,7.7,291,1,0,251,0,0,0,0,0,1,71,431
59.02,61,3.5,7.8,8.7,7.6,36,1,0,51,1,1,0,0,0,0,67,118
35.48,899,3.5,7.2,7.8,7.9,319,0,1,232,1,1,0,0,0,0,71,1386
56.55,313,4,7.7,7.8,8,177,1,0,122,0,0,1,0,1,0,58,1629
44.1,195,3.5,6.9,7.1,7.1,86,0,1,95,1,1,1,0,0,1,63,489
33.62,116,3.5,7.4,7.5,7.3,39,0,0,46,1,1,1,0,0,1,41,1717
43.75,96,3.5,7.3,7.7,7.5,42,0,1,61,0,0,1,0,0,1,64,238
44.99,469,3.5,7.6,8.1,8,211,0,1,113,1,1,1,0,1,1,105,1162
25.79,252,3.5,7.4,7,7.1,65,0,0,52,9,1,0,0,0,1,40,2236
74.19,93,4,8,8.2,8.1,69,1,1,73,0,0,0,0,0,0,79,141
43.12,654,4,7.6,7.4,7.8,282,0,0,130,3,1,1,0,0,1,55,1981
22.7,370,3,6.6,7.5,7,84,0,1,234,0,0,1,0,0,1,75,370
64.36,101,3.5,7.6,7.8,7.9,65,1,1,66,0,0,1,0,0,1,63,354
81.72,93,4,7.6,7.6,7.6,76,1,1,71,0,0,0,0,0,0,73,450
77.79,698,4,8,8.3,8.4,543,1,0,397,0,0,1,0,0,0,66,815
55.83,206,3.5,7.6,7.7,7.6,115,1,0,81,0,0,1,0,0,1,83,524
28.81,59,3,6.6,7.1,6.7,17,0,1,44,0,0,1,0,0,1,35,101
42.33,189,3.5,7.5,7.6,7.5,80,0,0,109,0,0,1,0,0,1,28,438
49.19,921,4,7.8,8.2,8,453,1,0,286,2,1,0,0,0,0,64,790
62.34,640,4,8.2,8.1,8.1,399,1,0,291,2,1,0,0,0,1,93,799
39.34,61,3.5,7.6,7.5,7.4,24,0,1,29,0,0,1,0,1,0,67,390
35.25,1031,3.5,7.3,7.3,7,356,0,1,166,9,1,0,0,0,0,54,2871
58.79,398,3.5,7.4,7.8,7.8,234,1,1,207,1,1,0,0,0,1,64,549
51.28,39,4,7.9,8.2,7.6,20,1,0,38,1,1,1,0,0,0,58,65
47.82,801,4,8.3,7,7.5,383,0,1,167,0,0,1,0,0,1,90,941
40.43,690,3.5,7.5,7.6,7.4,279,0,0,119,0,0,0,0,0,0,75,1094
76,775,4,7.9,8.2,8.2,589,1,0,411,0,0,1,1,0,0,66,683
28.57,56,3.5,7.1,7.8,7.7,16,0,0,45,0,0,0,0,0,1,73,172
52.34,256,3.5,7.1,7.4,6.8,134,1,1,161,0,0,0,0,0,0,77,135
39.71,481,3,6.6,7.1,6.7,191,0,1,212,1,1,1,0,0,1,54,574
53.85,143,3.5,7.5,7.5,7.3,77,1,0,48,0,0,1,0,1,1,50,795
38.57,490,4,7.9,7.8,7.6,189,0,0,49,5,1,1,0,0,1,62,1885
39.67,1084,3.5,7.1,7.2,7,430,0,0,113,20,1,1,0,0,1,74,2400
36.81,144,4,8,7.2,7.3,53,0,1,30,0,0,0,0,1,1,60,2559
44.1,288,3.5,7.5,8.3,7.9,127,0,0,79,1,1,1,0,1,1,83,1115
34.31,102,3,6.7,7.4,7.2,35,0,0,80,0,0,1,0,0,1,35,181
33.77,308,4,7.6,7.6,7.6,104,0,1,270,0,0,1,1,0,1,53,205
32.37,150,3,6.8,6.3,6.8,45,0,0,48,0,0,1,0,0,1,66,2878
39.78,460,3.5,7.4,7.9,7.6,183,0,0,122,0,0,1,0,0,1,66,869
47.51,180,4,7.7,8,8.1,86,0,1,154,0,0,0,0,0,1,75,219
56.28,199,3.5,7.6,7.2,7,112,1,0,24,0,0,1,0,0,1,40,1165
57.14,77,3.5,7.6,7.7,7.6,44,1,0,21,0,0,1,0,0,0,70,598
26.36,239,3.5,7.2,6.5,6.7,63,0,0,127,1,1,1,0,0,1,38,1082
28.77,73,3.5,6.9,7.2,7.2,21,0,0,55,0,0,0,0,0,1,35,296
55.56,144,4,7.9,7.5,7.9,80,1,0,108,2,1,1,0,0,1,65,605
40.41,344,3.5,7.4,7.3,7.2,139,0,0,62,1,1,1,0,1,1,51,1249
50.93,1133,3.5,7.1,7.6,7.3,577,1,0,341,0,0,1,0,0,0,74,286
58.73,458,3.5,7.5,8.1,7.4,269,1,0,96,0,0,1,0,0,0,90,294
43.18,44,3.5,7,7.3,6.9,19,0,0,28,0,0,1,1,0,1,42,208
41.3,46,3.5,7,7.2,7.1,19,0,0,40,0,0,1,0,0,0,86,236
54.83,383,4,8,7.5,8.1,210,1,0,33,1,1,1,0,0,1,44,1222
43.82,267,4,8.1,7,7.3,117,0,0,79,0,0,0,0,0,0,25,1777
38.03,142,3,6.6,6.9,6.7,54,0,1,125,0,0,0,0,0,1,38,112
39.49,195,3,6.5,7.3,6.7,77,0,1,121,0,0,1,0,0,1,72,239
43.54,650,3.5,7.6,7.5,7.3,283,0,0,74,12,1,1,0,0,1,63,2282
42.91,268,3.5,7.5,7.3,7.3,115,0,0,80,0,0,0,0,0,1,69,714
38.41,466,3.5,7.3,7,7.2,179,0,1,69,0,0,1,0,0,1,48,1184
21.52,84,3.5,7.1,6.9,7,17,0,1,29,2,1,1,0,0,1,44,2437
41.18,357,3.5,7.2,7.2,7.3,147,0,1,80,1,1,1,0,0,1,37,1193
48.09,183,3.5,7.5,7.2,7.6,88,0,0,33,0,0,1,0,0,1,30,981
25,32,3.5,7.2,6.9,6.9,8,0,0,18,0,0,1,0,0,1,28,187
56,100,3.5,7.2,7.1,6.9,56,1,0,78,0,0,1,0,0,1,56,247
35.94,448,3.5,7.4,6.8,7,161,0,1,100,1,1,1,0,0,1,32,1694
39.58,48,3.5,7.6,7.5,7.1,19,0,1,24,0,0,1,0,0,1,57,689
36.23,69,3,7,6.8,6.4,25,0,1,34,0,0,1,0,0,0,76,226
58.35,533,3.5,7.5,7.4,7.4,311,1,0,176,0,0,1,0,0,1,37,1159
36.59,40,3.5,7.7,7.8,7.5,15,0,0,33,0,0,1,0,0,1,74,146
49.8,247,3.5,7.5,7.7,7.5,123,1,0,49,6,1,1,1,0,0,84,2184
33.03,221,3.5,7.4,7,7.1,73,0,0,65,0,0,0,0,0,1,42,1665
41.4,500,3.5,7.4,7.5,7.4,207,0,0,68,5,1,1,0,0,0,52,1133
42.7,281,3.5,7.6,7.7,7.7,120,0,0,44,0,0,1,0,0,1,66,1037
32.73,55,3.5,7.5,7.2,7,18,0,0,21,1,1,0,0,0,0,36,2926
74.91,287,3.5,7.5,7.4,7.5,215,1,1,68,0,0,1,1,0,1,61,814
79.45,292,4,7.5,8.2,7.9,232,1,0,252,2,1,1,0,0,0,64,365
38.64,88,3.5,7.2,7,7.1,34,0,0,15,0,0,1,0,0,1,43,2420
34.81,387,3.5,7.4,6.8,7,126,0,0,55,13,1,1,0,0,0,61,2939
39.25,108,3.5,7,6.7,7,42,0,1,31,0,0,0,0,0,1,43,2884
63.92,196,3.5,7.3,7.3,7.3,124,1,0,75,3,1,1,0,0,1,58,2694
54.17,95,3.5,7.3,7.9,7.5,52,1,0,52,0,0,1,0,0,1,59,395
63.4,418,3.5,7.2,7.9,7.6,265,1,1,225,0,0,0,0,0,1,48,512
52.17,138,3.5,7.4,7.4,7.3,72,1,1,50,0,0,1,0,0,1,68,2029
25.96,470,3,6.4,6.6,6.5,122,0,1,195,1,1,0,0,1,1,78,741
46.76,139,3.5,7.6,7.6,7.6,65,0,0,50,0,0,1,0,0,1,43,575
59.8,301,3.5,7.4,7.3,7.6,180,1,0,69,0,0,0,0,0,1,61,989
43.15,445,3.5,7.3,7.5,6.8,192,0,0,76,1,1,1,0,0,1,90,1662
59.8,393,3.5,6.9,7,6.8,235,1,1,171,0,0,1,0,0,0,56,906
41.57,842,3.5,7.4,7.5,7.2,350,0,0,124,3,1,1,0,0,0,74,1071
41.82,55,3.5,7.4,7.1,7.2,23,0,0,24,0,0,0,0,0,1,49,1184
46.11,475,4,7.8,7.9,7.9,219,0,1,72,0,0,1,0,0,1,54,1175
27.72,125,3.5,7.3,6.7,7.3,28,0,0,44,6,1,1,0,0,1,98,3019
23.35,363,3.5,7,6.6,6.5,53,0,1,63,19,1,1,0,1,1,55,2936
41.19,447,3.5,7.4,6.8,6.6,180,0,0,78,4,1,1,0,0,1,62,3459
55,40,3.5,7.5,7.2,7.3,22,1,0,10,0,0,1,0,0,1,57,236
37.5,184,3.5,7.2,7.2,7.3,69,0,0,79,0,0,1,0,0,1,29,809
60,435,4,7.8,8.2,7.9,261,1,0,112,0,0,1,0,1,0,59,0
36.6,1134,3.5,7.3,7.7,7.3,415,0,1,182,5,1,1,0,0,1,80,2080
27.45,51,3.5,7,6.8,6.9,14,0,0,22,0,0,0,0,0,1,52,976
47.84,232,3.5,7.4,7.6,7.5,111,0,0,40,1,1,1,0,0,0,64,955
41.94,62,3.5,7.4,7.7,7.5,26,0,0,43,0,0,1,0,0,1,57,220
37.58,149,3.5,7.3,7.1,7.4,56,0,1,44,0,0,0,0,0,1,19,1319
38.46,156,3.5,7.7,7.3,7.5,60,0,0,66,0,0,0,0,0,1,51,2076
37.89,513,3.5,7.6,6.8,7.2,172,0,1,100,16,1,1,0,1,1,119,2652
60.93,151,3.5,7.4,7.3,7.4,92,1,0,24,0,0,1,0,0,0,68,1079
65.36,280,4,7.8,7.9,7.8,183,1,0,56,1,1,0,0,1,0,82,1074
82.66,398,3.5,7.3,7,7,329,1,0,268,0,0,1,0,0,1,41,354
49.19,433,4,7.7,7.9,8.2,213,1,0,51,0,0,1,0,1,0,56,998
25.26,95,3.5,7.1,7,6.9,24,0,0,39,0,0,0,0,0,1,21,1368
32.22,1139,3,6.5,7.2,7,367,0,1,382,3,1,1,0,0,1,82,1030
52.63,38,3.5,7.4,7.2,7.3,20,1,1,20,1,1,1,0,0,1,50,1647
80.62,226,3.5,7.5,7.3,7.4,183,1,1,163,1,1,1,0,0,1,51,376
42.25,71,3.5,7.3,7.2,7.2,30,0,1,28,0,0,1,0,0,1,63,533
47.54,610,3.5,7.8,7.8,7.8,290,0,0,87,0,0,1,0,1,1,75,2141
45.09,173,3.5,7.3,7.3,7.2,78,0,0,35,1,1,1,0,0,1,89,1348
50.98,59,3.5,7.4,6.9,7,26,1,0,13,2,1,1,0,0,1,42,2878
22.66,174,3.5,7.1,6,6.7,29,0,0,35,11,1,0,0,0,0,33,2937
58.59,99,3.5,7.1,7.8,7.3,58,1,0,77,0,0,0,0,0,1,69,177
31.37,51,3.5,7.1,6.8,7,16,0,1,26,0,0,0,0,0,1,45,951
44.44,99,3.5,7.1,7.2,6.9,44,0,0,35,0,0,1,0,0,1,48,693
32.7,554,3.5,6.8,6.4,6.6,172,0,1,100,11,1,0,0,0,0,70,2898
38.18,296,3,6.4,6.7,6.3,113,0,1,146,0,0,1,0,0,1,62,1657
71.03,107,3.5,7.5,7.6,7.7,76,1,1,76,0,0,1,0,0,0,64,613
42.48,379,3.5,7.2,7.2,7.2,161,0,1,73,0,0,1,0,0,1,48,1064
22.62,84,2,6,6.4,5.8,19,0,0,54,0,0,0,0,0,1,92,127
48.4,1345,3.5,7.6,7.8,7.6,651,0,0,104,3,1,0,0,0,1,90,1737
32.97,364,3.5,7.4,7.2,7.5,120,0,1,109,2,1,1,0,0,1,45,1791
56.32,87,3.5,7.1,7.5,7.4,49,1,0,53,0,0,1,0,0,1,65,243
27.97,236,3,6.8,6.9,6.9,66,0,1,91,0,0,1,0,0,1,72,702
18.1,210,2,5.4,6.1,5.8,38,0,1,136,1,1,0,0,0,0,76,251
60.95,105,3.5,7.4,7.6,7.7,64,1,0,76,1,1,0,0,0,1,66,672
40,35,3.5,7.3,7.5,7.2,14,0,0,24,0,0,1,0,0,0,55,465
23.81,63,3,6.5,6.3,6.4,15,0,1,32,0,0,1,0,0,1,73,582
43.09,304,3.5,7.4,7.7,7.6,131,0,0,75,0,0,1,0,0,1,55,1420
58,149,3.5,7.6,7.8,7.4,87,1,0,45,0,0,0,0,0,1,83,535
50,48,3.5,7.1,6.8,7,24,1,0,9,0,0,0,0,0,1,39,668
76.43,280,3.5,7.5,7.6,7.3,214,1,0,146,0,0,1,0,0,1,57,715
31.81,459,3,6.6,7,7,146,0,1,123,0,0,1,0,0,0,80,782
32.11,123,3.5,7.4,6.9,7.3,35,0,1,39,6,1,1,0,0,1,36,3216
45.11,133,3,7.2,7,6.7,60,0,1,48,1,1,1,0,0,1,91,743
37.84,74,3,6.9,6.9,7,28,0,1,39,0,0,1,0,0,1,35,682
29.63,27,3,6.8,7.5,7,8,0,1,24,0,0,0,0,0,0,72,117
36.65,1547,3,6.5,6.9,6.7,567,0,1,289,6,1,1,0,1,1,71,1674
47.64,867,4,7.8,7.9,7.7,413,0,0,72,1,1,1,0,0,1,119,1785
29.92,264,3.5,7.3,7.2,7.1,79,0,0,76,2,1,1,0,0,1,47,2162
30.73,358,3.5,7.1,7.2,6.8,110,0,0,45,2,1,1,0,0,1,44,1774
43.48,69,3.5,7.1,7.4,7.3,30,0,1,28,0,0,1,0,0,1,75,573
33.33,30,3.5,7,7.3,7.4,10,0,0,24,1,1,1,0,0,1,60,157
35.09,114,3.5,7.3,7.3,7.2,40,0,1,49,0,0,1,0,0,0,43,630
45.98,87,3.5,7.3,7.1,7.1,40,0,0,20,0,0,0,0,0,1,51,908
65.14,109,3.5,7.4,7.8,7.6,71,1,0,78,0,0,0,0,0,0,39,429
40.3,67,3,6.4,6.8,6.7,27,0,0,27,0,0,1,0,0,1,77,422
31.39,232,3.5,7,7,7.1,70,0,1,26,5,1,1,0,0,1,46,2919
38.85,144,3.5,7,6.7,6.6,54,0,0,44,13,1,0,0,0,0,62,2769
57.54,179,3.5,7.6,7.7,7.5,103,1,0,36,0,0,1,0,0,1,49,860
55.65,230,3.5,7.7,7.9,7.7,128,1,0,95,0,0,1,0,0,1,37,980
57.89,57,3.5,7.1,7.2,7.3,33,1,0,30,0,0,1,0,0,1,52,442
31.43,35,3.5,7,6.9,6.6,11,0,0,23,0,0,0,0,0,1,61,370
13.51,53,3.5,7.1,6.5,6.8,5,0,0,10,3,1,0,0,0,1,29,3058
23.28,116,3,6.4,6.8,6.5,27,0,0,30,0,0,1,0,0,0,108,1005
42.16,102,3.5,7.4,7.2,7.1,43,0,0,40,0,0,1,0,0,1,35,733
40.12,167,3.5,7.3,7.3,7.5,67,0,0,15,2,1,1,0,0,1,60,1638
48.48,231,3.5,7.3,7.4,7.4,112,0,0,64,0,0,1,0,0,1,57,849
49.02,51,3.5,7,7,7.1,25,1,0,9,0,0,1,0,0,1,33,901
40.5,605,3.5,7.1,7.2,7.2,245,0,0,88,1,1,1,0,0,0,53,1524
27.27,165,3,6.5,6.8,6.7,45,0,0,61,0,0,1,0,0,1,56,696
38.46,442,3,6.5,6.8,7.1,170,0,0,96,2,1,1,0,0,1,69,1598
30.51,62,3.5,6.9,6.6,6.8,18,0,1,21,1,1,0,0,0,1,41,2761
21.05,38,3.5,7,6.9,6.9,8,0,1,19,0,0,1,0,0,1,65,634
51.28,78,3.5,7.5,8,7.7,40,1,0,34,0,0,1,0,0,1,72,425
38.64,122,3.5,7.2,6.6,6.6,34,0,1,23,7,1,1,0,0,1,26,2912
40.21,291,3.5,7.5,7.2,7.4,117,0,1,34,0,0,1,0,0,1,29,1334
45,39,3,6.9,7.2,7.1,18,0,0,33,0,0,0,0,0,1,84,163
30.95,88,3.5,7.1,7.1,7.1,26,0,0,17,0,0,0,0,0,1,49,2940
28.81,59,3.5,7,7.4,7.1,17,0,0,14,0,0,1,0,0,1,73,601
48,25,3.5,7.5,7.5,7.7,12,0,0,13,0,0,0,0,0,1,37,881
66.22,74,4,7.8,7.8,8,49,1,0,59,0,0,1,0,0,1,56,421
43.33,30,3.5,7.2,7.1,7.4,13,0,0,28,0,0,1,0,0,1,48,185
23.88,67,3,6.7,7,7.2,16,0,0,61,0,0,1,0,0,1,47,66
58.82,51,3.5,7.7,7.7,7.5,30,1,0,19,0,0,1,0,0,1,67,698
46,50,3.5,7.3,7.4,7.3,23,0,0,27,0,0,1,0,0,1,37,498
25.81,33,3.5,6.7,6.9,7.1,8,0,0,13,1,1,1,0,0,1,43,2920
23.53,102,3.5,7.1,6.8,6.9,24,0,0,43,0,0,0,0,0,0,72,1416
21.88,32,3.5,7.3,7.4,7.3,7,0,0,23,0,0,1,0,0,1,63,166
56.92,65,3.5,6.9,7.1,6.9,37,1,1,12,0,0,1,0,0,1,40,975
53.06,49,3.5,7.5,7.5,7.7,26,1,1,26,0,0,0,1,0,1,61,218
58.66,283,3,6.7,7.1,6.9,166,1,0,154,0,0,1,0,0,1,73,700
51.48,169,3.5,6.9,7.5,7.1,87,1,0,61,0,0,1,0,0,1,73,745
36.21,243,3.5,7.6,7.6,7.6,88,0,1,103,0,0,0,0,0,0,35,1297
5.56,18,3,6.9,6.3,6.7,1,0,0,13,0,0,0,0,0,1,19,157
58.33,24,3.5,7.1,7.2,7.2,14,1,0,3,0,0,1,0,0,1,36,871
50.68,146,3.5,7.2,7.3,7,74,1,0,20,0,0,0,0,1,1,38,1158
57.14,14,3.5,7.4,7.5,7.7,8,1,0,10,0,0,1,0,0,0,19,297
42.11,37,3.5,6.9,7.4,7.1,16,0,0,11,0,0,1,0,0,1,46,459
39.01,282,3.5,7.5,7.5,7.3,110,0,1,51,2,1,0,0,0,0,60,2170
51.85,54,3.5,7.4,7.6,7.7,28,1,1,18,0,0,1,0,0,1,48,611
46.35,315,3.5,7.2,7.4,6.9,146,0,0,34,0,0,0,0,1,1,47,2423
37.42,163,3,6.7,6.9,6.6,61,0,1,76,0,0,1,0,0,0,41,591
35.19,54,3,6.5,6.8,6.8,19,0,1,31,0,0,1,0,0,1,26,775
44.44,81,3.5,7,7.1,6.9,36,0,1,35,0,0,1,0,0,1,57,561
27.16,81,3.5,6.7,7.2,6.9,22,0,0,43,0,0,1,0,0,1,30,345
43.69,103,3,6.8,6.7,6.8,45,0,0,14,4,1,1,0,1,1,44,2297
40,25,3.5,7.3,7.2,7.1,10,0,0,13,0,0,0,0,0,1,45,515
27.27,11,3.5,7.1,6.6,7.3,3,0,0,2,0,0,1,0,0,1,43,625
56.41,78,3.5,7.3,7.5,7.2,44,1,1,33,0,0,1,0,1,1,95,859
31.84,1225,3,6.6,7,6.5,390,0,0,206,14,1,1,0,0,1,80,2523
42.86,28,3.5,7.3,6.9,7,12,0,1,7,0,0,1,0,0,1,40,894
37.5,23,3.5,7.3,7,7.3,9,0,0,2,0,0,1,0,0,1,46,1225
32.12,137,3.5,7.1,6.7,7.2,44,0,1,38,0,0,0,0,0,0,46,2168
32.3,161,3,6.8,7.3,7.1,52,0,0,42,0,0,1,0,0,0,74,893
52,25,3.5,7.5,7.7,7.7,13,1,0,15,0,0,1,0,0,1,52,266
54.02,224,3,6,6.8,6.5,121,1,0,124,0,0,0,0,0,1,35,471
31.03,58,3,7,7.3,6.7,18,0,0,28,0,0,1,0,0,1,68,523
33.33,9,3.5,7.1,6.8,7.1,3,0,1,7,0,0,0,0,0,0,37,436
53.12,32,3,6.8,6.9,6.9,17,1,0,13,0,0,1,0,0,1,47,454
43.54,441,3.5,7.5,7.2,7,192,0,1,115,1,1,1,0,0,1,37,1068
30.77,28,3.5,7,7.2,7.1,8,0,0,7,0,0,0,0,0,1,49,2433
42.86,35,3,7.3,6.9,6.8,15,0,0,11,0,0,1,0,0,1,40,625
23.28,136,3,6.9,6.9,6.3,27,0,0,41,6,1,0,0,0,0,77,3284
26.92,131,3,6.6,6.6,6.6,28,0,1,26,9,1,0,0,0,0,48,2909
65,19,3.5,7.2,7.3,7.3,13,1,0,10,0,0,1,0,0,1,67,225
30,20,3,6.9,7,6.7,6,0,0,10,0,0,0,0,0,1,70,179
30,10,3.5,7,6.8,7.1,3,0,0,4,1,1,1,0,0,1,42,438
35.53,76,3.5,7.2,7.2,7.3,27,0,0,29,0,0,1,0,0,0,50,639
22.73,22,3,6.7,6.8,6.7,5,0,0,6,0,0,1,0,0,1,74,491
38.24,34,3.5,7.3,7.7,7.8,13,0,0,27,0,0,1,0,0,1,56,122
47.62,21,3.5,7.4,7.1,7.2,10,0,0,8,0,0,0,0,0,1,30,759
20,15,3,6.3,7,6.6,3,0,1,10,0,0,1,0,0,0,54,757
87.5,16,4,7.8,7.5,7.8,14,1,0,10,0,0,1,0,0,0,34,327
34.62,26,3.5,7.3,7.2,7.2,9,0,0,18,0,0,0,0,0,1,65,896
41.67,60,3,6.9,7,7,25,0,0,11,1,1,1,0,0,0,69,1339
23.58,128,3.5,7.2,6.7,6.8,29,0,0,42,2,1,0,0,0,1,56,2919
43.83,235,3.5,7.4,7.4,7.2,103,0,0,20,0,0,1,0,0,1,49,1473
34,50,3.5,7.2,6.7,7.1,17,0,0,13,2,1,1,0,0,1,53,2951
51.81,83,3.5,7.4,7.3,7.3,43,1,0,21,0,0,0,0,0,0,53,239
40.62,96,3.5,7.3,7.1,6.9,39,0,0,14,0,0,1,0,0,0,57,610
48.78,41,3.5,7.4,7.2,7.6,20,1,0,17,0,0,1,0,0,1,32,431
50,32,3.5,7.3,7.3,7.5,16,1,0,21,0,0,0,0,0,1,50,818
42.05,283,3.5,7,7.2,7,119,0,0,47,0,0,1,0,0,1,53,1381
58.8,284,3,6.5,7,7,167,1,1,139,1,1,1,0,0,1,58,819
44,25,3.5,7,6.9,7.1,11,0,0,4,0,0,1,0,0,1,72,1089
